Jugador,Edad,Equipo,Pierna hábil,Altura,ELO,Max. ELO,REAP,+/- ELO (1 año),Potencial,Fin Contrato,Valor de mercado,Position principal,Partidos jugados,Estad. avanzada (min),Asistencias,Goles para empatar,Regates en zona peligrosa,% Regates en zona peligrosa con éxito,Regates en zona peligrosa con éxito,% Regates con éxito,Regates,Regates con éxito,Primeros goles,Goles de falta,Goles después de córner,Goles después de falta,Goles tras centro,Goles desde fuera del área,Goles,% Efectividad,Goles de cabeza,Goles con la izquierda,Goles de penalti,Penaltis lanzados,Penaltis provocados,Pre-asistencias,Goles con la derecha,Progresiones con balón,% Progresiones con balón con éxito,Progresiones con balón con éxito,Pases que acaban en tiro,Pases previos a tiro (C-At),Tiros dentro del área,Tiros tras centro,Tiros fuera del área,Pases que acaban en TP,Goles (s.p.) por Disparo,Tiros,Tiros bloq. (ATA),Tiros a puerta,Tiros por tiro a puerta,Tiros por gol,Tiros tras regate con éxito,Toques en el área,xA / Pases clave,xA,xG por disparo,xG en contra (tiros a puerta),xG,Tiros bloq. (DEF),Despejes,Recuperaciones en últ. tercio,1x1 Defensivos,% 1x1 Defensivos con éxito,1x1 Defensivos con éxito,Recuperaciones en campo rival,Penaltis cometidos,Presiones defensivas (ind.),Intercepciones,Recuperaciones,Rec. rápidas tras pérdida,Entradas,Duelo defensivo por falta,% Duelos aéreos ganados,Duelos aéreos,Duelos aéreos ganados,Duelos defensivos,% Duelos defensivos ganados,Duelos defensivos ganados,Duelos,% Duelos ganados,Duelos ganados,Duelos en el suelo,% Duelos en el suelo con éxito,Duelos en el suelo con éxito,Duelos ofensivos,% Duelos ofensivos ganados,Duelos ofensivos ganados,Pases hacia atrás,Centros,% Centros con éxito,Centros con éxito,Centros al área,% Centros al área con éxito,Centros al área con éxito,Pases clave,% Pases largos con éxito,% Pases con éxito,Pases intentados,Pases previos a pérdida,Pases con éxito,Pases al último tercio,% Pases al último tercio con éxito,Pases al último tercio con éxito,Pases al área,% Pases al área con éxito,Pases al área con éxito,Pases progresivos,% Pases progresivos con éxito,Pases progresivos con éxito,Pases verticales,Pases profundos,Aceleraciones,Tarjetas provocadas,Tarjetas,% Porterías a cero,Diferencial NPxG,Diferencial xG,Expulsiones,Faltas,NPxG,NPxG por disparo,Fueras de juego,Goles en propia puerta,Pérdidas en campo propio,Pérdidas de balón,Faltas recibidas,Tarjetas rojas,Goles para ganar,Tarjetas amarillas,Goles de falta concedidos,Goles encajados,Goles de cabeza concedidos,Salidas por alto,Goles lejanos concedidos,Pases largos,Pases largos con éxito,Penaltis parados,Goles de penalti concedidos,Rechaces tras penalti,Paradas por gol encajado,Paradas,% Paradas por tiros a puerta recibidos,Tiros a puerta recibidos,Superparadas,Goles evitados,Asistencias_percentil,Goles para empatar_percentil,Regates en zona peligrosa_percentil,% Regates en zona peligrosa con éxito_percentil,Regates en zona peligrosa con éxito_percentil,% Regates con éxito_percentil,Regates_percentil,Regates con éxito_percentil,Primeros goles_percentil,Goles de falta_percentil,Goles después de córner_percentil,Goles después de falta_percentil,Goles tras centro_percentil,Goles desde fuera del área_percentil,Goles_percentil,% Efectividad_percentil,Goles de cabeza_percentil,Goles con la izquierda_percentil,Goles de penalti_percentil,Penaltis lanzados_percentil,Penaltis provocados_percentil,Pre-asistencias_percentil,Goles con la derecha_percentil,Progresiones con balón_percentil,% Progresiones con balón con éxito_percentil,Progresiones con balón con éxito_percentil,Pases que acaban en tiro_percentil,Pases previos a tiro (C-At)_percentil,Tiros dentro del área_percentil,Tiros tras centro_percentil,Tiros fuera del área_percentil,Pases que acaban en TP_percentil,Goles (s.p.) por Disparo_percentil,Tiros_percentil,Tiros bloq. (ATA)_percentil,Tiros a puerta_percentil,Tiros por tiro a puerta_percentil,Tiros por gol_percentil,Tiros tras regate con éxito_percentil,Toques en el área_percentil,xA / Pases clave_percentil,xA_percentil,xG por disparo_percentil,xG en contra (tiros a puerta)_percentil,xG_percentil,Tiros bloq. (DEF)_percentil,Despejes_percentil,Recuperaciones en últ. tercio_percentil,1x1 Defensivos_percentil,% 1x1 Defensivos con éxito_percentil,1x1 Defensivos con éxito_percentil,Recuperaciones en campo rival_percentil,Penaltis cometidos_percentil,Presiones defensivas (ind.)_percentil,Intercepciones_percentil,Recuperaciones_percentil,Rec. rápidas tras pérdida_percentil,Entradas_percentil,Duelo defensivo por falta_percentil,% Duelos aéreos ganados_percentil,Duelos aéreos_percentil,Duelos aéreos ganados_percentil,Duelos defensivos_percentil,% Duelos defensivos ganados_percentil,Duelos defensivos ganados_percentil,Duelos_percentil,% Duelos ganados_percentil,Duelos ganados_percentil,Duelos en el suelo_percentil,% Duelos en el suelo con éxito_percentil,Duelos en el suelo con éxito_percentil,Duelos ofensivos_percentil,% Duelos ofensivos ganados_percentil,Duelos ofensivos ganados_percentil,Pases hacia atrás_percentil,Centros_percentil,% Centros con éxito_percentil,Centros con éxito_percentil,Centros al área_percentil,% Centros al área con éxito_percentil,Centros al área con éxito_percentil,Pases clave_percentil,% Pases largos con éxito_percentil,% Pases con éxito_percentil,Pases intentados_percentil,Pases previos a pérdida_percentil,Pases con éxito_percentil,Pases al último tercio_percentil,% Pases al último tercio con éxito_percentil,Pases al último tercio con éxito_percentil,Pases al área_percentil,% Pases al área con éxito_percentil,Pases al área con éxito_percentil,Pases progresivos_percentil,% Pases progresivos con éxito_percentil,Pases progresivos con éxito_percentil,Pases verticales_percentil,Pases profundos_percentil,Aceleraciones_percentil,Tarjetas provocadas_percentil,Tarjetas_percentil,% Porterías a cero_percentil,Diferencial NPxG_percentil,Diferencial xG_percentil,Expulsiones_percentil,Faltas_percentil,NPxG_percentil,NPxG por disparo_percentil,Fueras de juego_percentil,Goles en propia puerta_percentil,Pérdidas en campo propio_percentil,Pérdidas de balón_percentil,Faltas recibidas_percentil,Tarjetas rojas_percentil,Goles para ganar_percentil,Tarjetas amarillas_percentil,Goles de falta concedidos_percentil,Goles encajados_percentil,Goles de cabeza concedidos_percentil,Salidas por alto_percentil,Goles lejanos concedidos_percentil,Pases largos_percentil,Pases largos con éxito_percentil,Penaltis parados_percentil,Goles de penalti concedidos_percentil,Rechaces tras penalti_percentil,Paradas por gol encajado_percentil,Paradas_percentil,% Paradas por tiros a puerta recibidos_percentil,Tiros a puerta recibidos_percentil,Superparadas_percentil,Goles evitados_percentil
Meseguer,31,Utebo,Derecha,179,52,57,1.11,-,59,2024-06-30 00:00:00,0.052,CB,16,1352,0.07,0.0,0.0,0.0,0.0,40.0,0.33,0.13,0.07,0.0,0.0,0.0,0.0,0.07,0.07,50.0,0.0,0.0,0.0,0.0,0.0,0.0,0.07,5.19,17.95,0.93,0.2,0.0,0.27,0.13,0.07,0.13,0.2,0.33,0.13,0.13,0.17,0.33,0.0,0.73,0.49,0.06,0.01,0.0,0.03,0.4,3.79,0.13,1.13,64.71,0.73,2.13,0.07,0.2,3.93,11.25,6.72,0.13,0.92,54.44,5.99,3.26,7.32,76.36,5.59,17.64,62.64,11.05,8.92,72.39,6.46,1.6,54.17,0.87,2.53,0.2,33.33,0.07,0.2,33.33,0.07,0.13,54.79,82.03,34.82,2.93,28.56,5.39,65.43,3.53,1.07,50.0,0.53,7.46,70.54,5.26,11.98,0.53,0.2,0.2,0.27,6.66,0.04,0.04,0.0,0.53,0.03,0.01,0.07,0.0,3.46,7.99,0.8,0.0,0.07,0.27,0.0,0.0,0.0,0.0,0.0,4.86,2.66,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,94,46,40,44,44,21,47,29,91,50,41,44,51,99,81,85,39,49,51,50,49,43,100,61,53,65,74,49,58,95,52,85,84,56,34,62,74,85,41,87,99,97,63,51,46,57,75,58,63,77,74,75,82,51,25,32,75,25,87,49,71,65,75,87,82,62,62,74,60,87,81,57,65,63,49,69,60,60,72,61,64,84,74,71,54,72,59,51,88,69,81,90,94,46,68,56,54,99,76,85,57,60,90,90,43,18,47,64,66,49,21,34,76,49,97,59,51,51,51,51,51,11,26,51,51,51,51,51,51,51,51,51
Borja García,34,Barakaldo,Derecha,185,55,59,1.12,1,63,2024-06-30 00:00:00,0.079,CB,19,1626,0.0,0.06,0.0,0.0,0.0,45.45,0.61,0.28,0.0,0.0,0.06,0.0,0.0,0.0,0.06,20.0,0.06,0.0,0.0,0.0,0.0,0.06,0.0,6.64,10.83,0.72,0.22,0.0,0.55,0.06,0.0,0.06,0.1,0.55,0.06,0.28,0.11,0.55,0.06,0.83,0.0,0.02,0.01,0.0,0.06,0.22,4.26,0.17,0.83,40.0,0.33,1.94,0.0,0.22,5.09,14.5,7.08,0.22,0.17,60.94,7.08,4.32,4.87,61.36,2.99,18.27,54.24,9.91,6.31,55.26,3.49,1.44,34.62,0.5,2.27,0.17,33.33,0.06,0.17,33.33,0.06,0.0,63.8,82.07,45.39,3.04,37.25,9.19,63.86,5.87,0.77,35.71,0.28,13.67,75.71,10.35,19.1,0.28,0.0,0.0,0.39,5.54,0.0,0.0,0.0,1.55,0.06,0.01,0.06,0.0,4.65,9.85,0.61,0.0,0.0,0.39,0.0,0.0,0.0,0.0,0.0,12.23,7.8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,42,97,40,44,44,29,68,60,43,50,90,44,51,47,78,66,85,49,51,50,49,92,45,79,21,56,80,49,93,81,18,62,68,84,17,97,49,97,90,91,29,79,63,51,79,19,94,66,31,12,13,65,34,57,68,87,80,50,3,65,90,91,18,12,10,71,13,50,22,9,10,50,13,30,42,63,60,55,68,61,60,29,97,74,75,78,76,94,87,94,61,71,71,97,99,100,79,93,18,23,76,46,71,71,43,87,79,64,62,49,75,71,59,49,47,81,51,51,51,51,51,94,99,51,51,51,51,51,51,51,51,51
P. Grande,22,CD Valle de Egüés,Izquierda,188,45,45,1.17,4,56,2024-06-30 00:00:00,0.012,CB,23,2018,0.0,0.0,0.0,0.0,0.0,54.17,1.07,0.58,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.48,30.77,1.07,0.22,0.0,0.22,0.0,0.09,0.09,0.0,0.31,0.36,0.13,0.1,0.0,0.0,0.45,0.33,0.01,0.0,0.0,0.03,0.45,3.39,0.31,0.85,52.63,0.45,1.2,0.0,0.31,5.62,11.06,4.73,0.31,0.32,57.48,5.66,3.26,6.69,68.67,4.59,19.18,56.05,10.75,10.17,57.89,5.89,3.48,35.9,1.25,2.77,0.54,41.67,0.22,0.36,62.5,0.22,0.04,46.81,72.78,24.57,1.65,17.88,2.72,57.38,1.56,0.76,52.94,0.4,6.33,55.63,3.52,6.51,0.22,0.45,0.0,0.18,4.46,-0.03,-0.03,0.0,0.94,0.03,0.0,0.22,0.0,4.77,9.5,0.8,0.0,0.0,0.18,0.0,0.0,0.0,0.0,0.0,4.19,1.96,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,42,46,40,44,44,40,85,81,43,50,41,44,51,47,33,33,39,49,51,50,49,43,45,35,93,74,80,49,46,35,63,69,33,51,90,62,41,33,41,52,93,58,20,51,46,67,57,85,37,36,32,26,34,68,81,28,15,63,29,54,62,65,56,40,54,79,24,65,81,16,71,93,15,82,63,87,66,83,87,78,88,59,37,34,19,28,21,4,66,15,59,96,88,25,19,18,10,88,94,23,30,19,35,35,43,49,47,21,97,49,79,60,76,49,47,33,51,51,51,51,51,6,7,51,51,51,51,51,51,51,51,51
Viti,25,Náxara,-,184,52,52,1.14,-,59,2024-06-30 00:00:00,0.105,CB,25,2421,0.0,0.0,0.0,0.0,0.0,56.52,0.86,0.48,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.61,18.56,0.67,0.22,0.0,0.22,0.0,0.07,0.07,0.0,0.3,0.3,0.07,0.15,0.0,0.0,0.41,0.07,0.01,0.0,0.0,0.04,0.37,2.97,0.07,1.08,55.17,0.59,2.16,0.0,0.48,4.8,11.75,6.13,0.41,0.23,47.01,4.35,2.04,8.33,69.2,5.76,17.96,59.42,10.67,10.52,66.43,6.99,2.19,55.93,1.23,3.35,0.97,26.92,0.26,0.63,29.41,0.19,0.15,41.07,67.82,30.04,1.52,20.37,6.65,42.46,2.83,1.34,16.67,0.22,8.18,64.09,5.24,8.4,0.04,0.11,0.15,0.37,3.72,-0.04,-0.04,0.0,1.34,0.04,0.0,0.0,0.0,3.83,11.41,1.26,0.0,0.0,0.37,0.0,0.0,0.0,0.0,0.0,8.33,3.42,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,42,46,40,44,44,43,75,73,43,50,41,44,51,47,33,33,39,49,51,50,49,43,45,37,56,51,80,49,46,35,52,63,33,47,79,37,70,33,41,46,68,58,20,51,57,51,42,30,59,41,54,76,34,84,56,50,63,76,12,13,28,22,90,44,90,66,41,63,87,47,85,72,72,79,81,94,51,91,93,51,84,89,7,12,35,19,31,69,7,43,89,29,60,57,46,54,28,29,54,82,74,1,26,26,43,76,59,21,24,49,39,85,93,49,47,74,51,51,51,51,51,74,53,51,51,51,51,51,51,51,51,51
Beñat Garro,26,Arenas de Getxo,Derecha,186,45,50,1.01,-2,52,2024-06-30 00:00:00,0.093,CB,19,1791,0.0,0.0,0.0,0.0,0.0,50.0,0.1,0.05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.46,17.24,0.25,0.05,0.0,0.05,0.0,0.05,0.0,0.0,0.1,0.25,0.0,0.0,0.0,0.0,0.05,0.0,0.01,0.01,0.0,0.02,0.4,3.27,0.05,0.85,64.71,0.55,1.66,0.0,0.15,3.77,13.22,6.08,0.15,0.66,65.22,4.62,3.02,5.28,65.71,3.47,12.91,63.04,8.14,5.58,64.86,3.62,0.3,50.0,0.15,2.26,0.0,0.0,0.0,0.0,0.0,0.0,0.0,57.46,72.31,24.32,2.06,17.59,4.42,51.14,2.26,0.5,20.0,0.1,7.19,62.94,4.52,7.74,0.05,0.0,0.05,0.1,5.03,-0.02,-0.02,0.0,0.4,0.02,0.01,0.0,0.0,3.92,7.29,0.3,0.0,0.0,0.1,0.0,0.0,0.0,0.0,0.0,6.73,3.87,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,42,46,40,44,44,34,12,15,43,50,41,44,51,47,33,33,39,49,51,50,49,43,45,4,51,4,35,49,12,35,43,26,33,15,64,14,14,33,41,4,29,58,63,51,32,57,54,23,37,77,49,49,34,38,19,72,60,29,76,84,36,49,26,25,19,12,66,15,12,38,13,1,61,6,39,14,21,21,18,23,23,29,82,31,18,35,18,31,41,29,30,38,32,43,40,40,25,32,18,54,8,39,44,44,43,7,34,64,24,49,43,10,25,49,47,8,51,51,51,51,51,47,65,51,51,51,51,51,51,51,51,51
Carlos Cirac,22,Brea,Derecha,182,47,47,1.23,4,59,2024-06-30 00:00:00,0.038,CB,12,888,0.0,0.1,0.0,0.0,0.0,66.67,0.3,0.2,0.1,0.0,0.0,0.1,0.0,0.0,0.1,50.0,0.1,0.0,0.0,0.0,0.0,0.0,0.0,1.82,27.78,0.51,0.0,0.0,0.3,0.0,0.0,0.0,0.33,0.3,0.3,0.2,0.15,0.3,0.0,0.51,0.0,0.0,0.02,0.0,0.06,0.51,2.94,0.1,0.51,40.0,0.2,1.11,0.0,0.0,3.65,11.35,6.18,0.1,0.4,56.67,6.08,3.45,5.57,70.91,3.95,15.3,61.59,9.43,6.79,68.66,4.66,1.22,58.33,0.71,1.01,0.0,0.0,0.0,0.0,0.0,0.0,0.0,47.06,68.45,18.95,2.03,12.97,3.34,33.33,1.11,0.51,0.0,0.0,5.68,50.0,2.84,4.46,0.0,0.2,0.0,0.61,10.14,0.04,0.04,0.0,1.42,0.06,0.02,0.1,0.0,4.36,8.31,0.81,0.0,0.0,0.61,0.0,0.0,0.0,0.0,0.0,5.17,2.43,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,42,100,40,44,44,61,41,47,99,50,41,99,51,47,94,85,96,49,51,50,49,43,45,7,88,32,16,49,71,35,18,26,97,47,79,86,70,79,41,62,29,23,93,51,79,76,40,44,9,12,4,19,34,7,16,34,66,18,54,53,74,78,32,54,28,32,54,41,31,66,32,38,75,48,3,14,21,21,18,23,23,29,38,16,3,34,3,18,1,1,32,7,7,9,13,10,1,15,76,23,97,79,90,90,43,82,79,93,79,49,60,39,78,49,47,97,51,51,51,51,51,19,19,51,51,51,51,51,51,51,51,51
I. Ochoa,24,Náxara,-,184,47,47,1.13,5,55,2024-06-30 00:00:00,0.029,CB,23,1946,0.05,0.0,0.0,0.0,0.0,33.33,0.42,0.14,0.0,0.0,0.0,0.05,0.0,0.05,0.09,50.0,0.05,0.0,0.0,0.0,0.0,0.0,0.05,2.03,15.91,0.32,0.14,0.0,0.46,0.0,0.14,0.05,0.15,0.6,0.14,0.19,0.15,0.3,0.0,0.6,0.14,0.01,0.01,0.0,0.09,0.28,1.85,0.09,1.11,62.5,0.69,2.36,0.0,0.56,4.07,10.5,6.66,0.23,0.27,52.9,6.38,3.38,6.84,72.97,4.99,20.26,56.62,11.47,9.06,68.37,6.2,2.22,54.17,1.2,1.99,0.09,50.0,0.05,0.09,50.0,0.05,0.09,47.56,67.72,24.79,1.06,16.79,5.04,44.04,2.22,0.88,21.05,0.19,6.71,59.31,3.98,8.74,0.09,0.05,0.09,0.28,4.62,0.0,0.0,0.0,1.16,0.09,0.01,0.05,0.0,3.47,9.71,0.93,0.0,0.0,0.28,0.0,0.0,0.0,0.0,0.0,7.58,3.61,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,90,46,40,44,44,15,54,31,43,50,41,92,51,96,90,85,81,49,51,50,49,43,94,11,43,9,63,49,87,35,79,59,78,88,38,82,70,79,41,71,78,58,63,51,94,31,7,37,60,70,68,85,34,88,31,19,72,52,16,40,81,75,59,59,71,85,26,79,63,62,76,74,65,74,28,43,76,47,51,72,53,70,44,10,21,9,15,46,13,26,71,43,51,28,28,25,32,51,39,65,60,24,71,71,43,68,94,64,57,49,22,68,82,49,47,61,51,51,51,51,51,63,56,51,51,51,51,51,51,51,51,51
Iñigo Morte,23,Mutilvera,-,191,50,50,1.24,3,60,2024-06-30 00:00:00,0.091,CB,20,1858,0.0,0.0,0.0,0.0,0.0,50.0,0.29,0.15,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.68,17.11,0.63,0.1,0.0,0.1,0.0,0.0,0.0,0.0,0.1,0.1,0.0,0.0,0.0,0.0,0.1,0.0,0.01,0.0,0.0,0.01,0.58,3.1,0.0,0.44,77.78,0.34,0.82,0.0,0.34,3.97,9.49,4.8,0.19,0.46,59.38,3.1,1.84,6.88,78.17,5.38,13.27,66.79,8.86,7.65,73.42,5.62,0.78,31.25,0.24,1.21,0.0,0.0,0.0,0.0,0.0,0.0,0.0,50.82,76.84,26.98,1.89,20.73,3.05,50.79,1.55,0.1,0.0,0.0,7.65,53.8,4.12,10.17,0.0,0.05,0.0,0.24,4.84,-0.01,-0.01,0.0,0.73,0.01,0.0,0.0,0.0,3.97,6.54,0.1,0.0,0.0,0.24,0.0,0.0,0.0,0.0,0.0,5.91,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,42,46,40,44,44,34,40,33,43,50,41,44,51,47,33,33,39,49,51,50,49,43,45,38,49,47,50,49,24,35,18,26,33,15,26,14,14,33,41,7,29,58,20,51,18,85,47,8,6,90,15,7,34,70,26,7,16,43,63,59,6,13,61,94,81,15,91,27,41,91,60,15,10,12,7,14,21,21,18,23,23,29,53,49,28,31,34,9,38,13,3,7,7,49,18,29,44,15,39,23,51,31,57,57,43,32,18,21,24,49,49,7,6,49,47,54,51,51,51,51,51,35,38,51,51,51,51,51,51,51,51,51
Miki Codina,22,UD Logroñés,Izquierda,185,54,54,1.41,9,66,2024-06-30 00:00:00,0.054,CB,22,2091,0.04,0.0,0.09,50.0,0.04,62.96,1.16,0.73,0.0,0.0,0.04,0.04,0.0,0.0,0.09,50.0,0.09,0.0,0.0,0.0,0.0,0.0,0.0,8.39,16.41,1.38,0.13,0.0,0.26,0.0,0.17,0.04,0.2,0.43,0.04,0.17,0.11,0.22,0.04,0.3,0.37,0.02,0.0,0.0,0.04,0.26,2.45,0.22,0.86,45.0,0.39,2.2,0.0,0.04,4.91,11.88,5.08,0.39,0.33,53.85,4.48,2.41,6.28,73.97,4.65,16.83,61.13,10.29,8.18,69.47,5.68,1.89,54.55,1.03,2.71,0.39,44.44,0.17,0.26,66.67,0.17,0.04,52.32,85.9,47.0,2.07,40.37,5.98,71.22,4.26,0.65,46.67,0.3,8.35,73.71,6.15,21.48,0.13,0.3,0.0,0.17,4.3,0.05,0.05,0.0,0.82,0.04,0.0,0.04,0.0,3.19,7.32,0.26,0.0,0.0,0.17,0.0,0.0,0.0,0.0,0.0,6.5,3.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,86,46,92,90,90,51,90,90,43,50,84,88,51,47,90,85,93,49,51,50,49,43,45,94,46,93,62,49,54,35,84,54,84,74,13,76,49,74,85,33,96,79,20,51,57,24,22,74,40,19,26,79,34,15,60,55,22,71,35,46,33,32,40,74,56,54,51,57,54,75,63,65,69,71,57,76,69,78,76,82,82,59,60,90,79,37,79,62,97,82,49,85,74,60,94,68,82,66,90,23,28,16,95,95,43,38,59,21,50,49,12,13,18,49,47,31,51,51,51,51,51,44,51,51,51,51,51,51,51,51,51,51
Nika,28,Náxara,-,-,43,55,0.94,-,55,2024-06-30 00:00:00,0.032,CB,17,1401,0.0,0.0,0.0,0.0,0.0,33.33,0.19,0.06,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.51,12.82,0.32,0.0,0.0,0.39,0.06,0.0,0.0,0.0,0.39,0.0,0.06,0.39,0.0,0.0,0.58,0.0,0.0,0.01,0.0,0.05,0.13,3.15,0.0,1.54,58.33,0.9,1.99,0.0,0.71,4.3,11.24,6.1,0.26,0.34,44.71,5.46,2.44,7.77,61.98,4.82,16.64,55.21,9.19,8.29,60.47,5.01,0.51,37.5,0.19,2.89,0.0,0.0,0.0,0.0,0.0,0.0,0.0,58.87,78.95,30.51,3.34,24.09,5.85,57.14,3.34,0.26,25.0,0.06,8.74,69.85,6.1,10.47,0.06,0.0,0.0,0.26,6.42,-0.05,-0.05,0.0,1.48,0.05,0.01,0.0,0.0,3.66,7.77,0.45,0.0,0.0,0.26,0.0,0.0,0.0,0.0,0.0,7.97,4.69,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,42,46,40,44,44,15,25,19,43,50,41,44,51,47,33,33,39,49,51,50,49,43,45,19,26,9,16,49,81,81,18,26,33,63,7,33,99,33,41,68,29,23,63,51,69,12,50,8,88,54,90,71,34,93,37,31,62,54,40,9,57,35,81,15,66,53,18,34,56,19,43,6,24,9,68,14,21,21,18,23,23,29,87,56,38,91,44,57,63,63,14,55,21,69,65,63,46,38,18,23,55,55,18,17,43,84,70,64,24,49,29,24,40,49,47,57,51,51,51,51,51,71,75,51,51,51,51,51,51,51,51,51
Gascó,24,Barbastro,-,-,53,53,1.27,3,61,2024-06-30 00:00:00,0.055,CB,22,2118,0.04,0.0,0.09,50.0,0.04,60.87,0.98,0.59,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.72,23.42,1.1,0.42,0.0,0.09,0.0,0.0,0.17,0.0,0.09,0.13,0.0,0.0,0.0,0.04,0.68,0.31,0.05,0.0,0.0,0.01,0.38,2.97,0.17,0.85,65.0,0.55,1.7,0.0,0.21,4.38,9.69,4.33,0.51,0.21,46.55,2.46,1.15,6.63,67.31,4.46,15.42,57.85,8.92,9.22,62.67,5.78,2.59,49.18,1.27,2.68,0.47,81.82,0.38,0.26,100.0,0.26,0.17,50.26,72.45,27.45,1.53,19.89,6.71,56.33,3.78,0.93,50.0,0.47,8.63,73.4,6.33,7.56,0.26,0.47,0.04,0.21,4.25,-0.01,-0.01,0.0,1.32,0.01,0.0,0.0,0.0,2.85,9.52,0.64,0.0,0.0,0.21,0.0,0.0,0.0,0.0,0.0,8.2,4.12,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,86,46,92,90,90,50,81,84,43,50,41,44,51,47,33,33,39,49,51,50,49,43,45,55,76,79,96,49,20,35,18,90,33,11,34,14,14,33,85,82,90,96,20,51,18,53,42,66,37,79,49,51,34,55,41,9,9,85,9,12,3,3,54,31,46,37,32,29,66,31,68,79,59,85,54,82,87,96,76,93,96,93,50,32,29,21,28,74,60,76,72,90,90,65,90,72,22,91,96,47,42,13,57,57,43,75,18,21,24,49,6,63,62,49,47,44,51,51,51,51,51,72,68,51,51,51,51,51,51,51,51,51
O. Ayerdi,24,Izarra,Izquierda,186,46,48,1.1,-1,54,2024-06-30 00:00:00,0.094,CB,14,1048,0.0,0.0,0.0,0.0,0.0,66.67,0.26,0.17,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.66,22.58,0.6,0.09,0.0,0.26,0.17,0.09,0.09,0.0,0.34,0.09,0.26,0.11,0.0,0.09,0.26,0.0,0.02,0.02,0.0,0.06,0.09,2.75,0.0,1.37,37.5,0.52,2.4,0.26,0.0,4.47,13.65,6.61,0.43,0.5,50.65,6.61,3.35,6.44,60.0,3.86,18.46,53.95,9.96,8.07,56.38,4.55,1.63,42.11,0.69,1.8,0.43,40.0,0.17,0.26,33.33,0.09,0.0,53.33,75.36,29.63,2.83,22.33,4.29,44.0,1.89,0.86,40.0,0.34,7.47,62.07,4.64,9.02,0.09,0.0,0.26,0.26,8.59,-0.06,-0.06,0.0,1.12,0.06,0.02,0.09,0.0,4.81,9.88,1.29,0.0,0.0,0.26,0.0,0.0,0.0,0.0,0.0,6.44,3.44,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,42,46,40,44,44,61,33,39,43,50,41,44,51,47,33,33,39,49,51,50,49,43,45,22,75,44,43,49,54,99,63,69,33,59,23,94,49,33,93,27,29,79,93,51,79,8,34,8,79,8,40,87,100,7,46,79,71,79,70,34,84,70,46,9,24,74,12,51,53,13,24,60,38,44,19,78,65,78,76,61,68,29,69,38,32,71,35,28,12,22,68,79,82,47,34,44,34,51,18,94,55,69,11,10,43,62,79,93,74,49,81,73,96,49,47,57,51,51,51,51,51,43,54,51,51,51,51,51,51,51,51,51
